"No","Ch1","Ch2","Ch3","Ch4"
3163,0.544632732868195,0.0337493233382702,0.128602340817451,0.293015599250793
3166,0.031554602086544,0.790501773357391,0.104894787073135,0.073048859834671
3170,0.0604430139064789,0.171335801482201,0.106107912957668,0.662113308906555
3175,0.0431217178702354,0.0762924551963806,0.415854662656784,0.464731186628342
3177,0.346615880727768,0.389224588871002,0.0543166324496269,0.209842890501022
3187,0.362293899059296,0.390813946723938,0.064053051173687,0.182839125394821
3188,0.298545032739639,0.0230209603905678,0.0561290122568607,0.622304975986481
3190,0.199796468019485,0.64109867811203,0.0426825992763042,0.116422235965729
3194,0.42949840426445,0.246129542589188,0.0443379729986191,0.280034095048904
3198,0.0860690400004387,0.519578099250793,0.12798199057579,0.266370892524719
3204,0.107357643544674,0.209783256053925,0.232497900724411,0.450361162424088
3216,0.349705398082733,0.197926804423332,0.081723116338253,0.37064465880394
3222,0.100010544061661,0.545346856117249,0.311264187097549,0.0433783866465092
3225,0.333675742149353,0.295854270458221,0.0534028820693493,0.317067086696625
3229,0.0693990141153336,0.27958008646965,0.418059706687927,0.23296120762825
3234,0.366856306791306,0.367000937461853,0.153677761554718,0.112465023994446
3235,0.527525305747986,0.139017820358276,0.217735230922699,0.115721628069878
3243,0.175799950957298,0.411030471324921,0.211750820279121,0.201418802142143
3246,0.5714071393013,0.0733262076973915,0.237473860383034,0.117792807519436
3251,0.687626361846924,0.146952614188194,0.0517850704491138,0.113635957241058
3252,0.140270978212357,0.592999160289764,0.141632229089737,0.125097647309303
3260,0.421874135732651,0.221914559602737,0.061326552182436,0.294884711503983
3264,0.506510436534882,0.315844506025314,0.103811457753181,0.0738335698843002
3269,0.578322052955627,0.0374352894723415,0.0552418492734432,0.329000800848007
3275,0.171621412038803,0.258095949888229,0.208783969283104,0.361498683691025
3276,0.111610069870949,0.0503468215465546,0.122617021203041,0.715426027774811
3278,0.0847705081105232,0.0536275096237659,0.769570350646973,0.0920316055417061
3283,0.0943468511104584,0.759218811988831,0.0434300638735294,0.103004239499569
3290,0.336219638586044,0.362927317619324,0.116958148777485,0.183894857764244
3297,0.0853732898831367,0.272861927747726,0.47934091091156,0.162423893809319
3298,0.405847132205963,0.288901686668396,0.181595802307129,0.123655363917351
3308,0.403513848781586,0.233312457799911,0.102942444384098,0.260231286287308
3330,0.48716402053833,0.107159055769444,0.278847932815552,0.126828983426094
3333,0.515880227088928,0.0915916264057159,0.214791595935822,0.177736550569534
3342,0.0704076513648033,0.725075960159302,0.0865282118320465,0.117988176643848
3343,0.315083384513855,0.202454328536987,0.392137616872787,0.0903246253728867
3344,0.405874580144882,0.242586985230446,0.0276786908507347,0.323859751224518
3348,0.0345773100852966,0.0967267975211143,0.438678801059723,0.43001714348793
3354,0.471132010221481,0.219453066587448,0.0737420618534088,0.235672846436501
3360,0.369614958763123,0.168830350041389,0.0989150553941727,0.362639605998993
3361,0.618984937667847,0.0952827855944633,0.159728035330772,0.126004248857498
3365,0.030064444988966,0.600087940692902,0.0844319984316826,0.285415649414062
3387,0.291263073682785,0.0242957565933466,0.308870851993561,0.375570297241211
3394,0.0868542939424515,0.119675695896149,0.0708544105291367,0.722615599632263
3396,0.312044471502304,0.0630538836121559,0.0746162161231041,0.550285398960114
3397,0.357171505689621,0.211361423134804,0.0487052202224731,0.382761806249619
3411,0.399908781051636,0.13139021396637,0.0963500961661339,0.372350931167603
3421,0.189627394080162,0.411691635847092,0.290221184492111,0.108459755778313
3424,0.259852051734924,0.262150466442108,0.129519924521446,0.348477512598038
3426,0.650843501091003,0.188840940594673,0.0269337054342031,0.133381873369217
3432,0.168051779270172,0.167978376150131,0.506402134895325,0.157567724585533
3447,0.0981210321187973,0.111052885651588,0.223379537463188,0.567446529865265
3467,0.565271198749542,0.0907050147652626,0.093369334936142,0.250654458999634
3482,0.0514560379087925,0.559845507144928,0.0695516094565392,0.31914684176445
3489,0.0627344250679016,0.27265128493309,0.178224220871925,0.486390113830566
3497,0.055065605789423,0.133039951324463,0.314321488142014,0.497572988271713
3501,0.632437765598297,0.134757474064827,0.0681358948349953,0.164668872952461
3505,0.134286984801292,0.493310570716858,0.0556447021663189,0.316757708787918
3508,0.13204824924469,0.124679818749428,0.111434049904346,0.631837844848633
3516,0.352986037731171,0.219145685434341,0.371865272521973,0.0560029707849026
3527,0.278443247079849,0.058961383998394,0.58250492811203,0.0800904557108879
3532,0.328581303358078,0.400469481945038,0.0959899052977562,0.174959287047386
3534,0.486789613962173,0.0675717517733574,0.381019920110703,0.0646186396479607
3546,0.0679832249879837,0.258430331945419,0.140782803297043,0.532803654670715
3548,0.0338850691914558,0.051375038921833,0.38063183426857,0.53410804271698
3559,0.275925427675247,0.0358104966580868,0.0489712357521057,0.63929283618927
3562,0.0611377954483032,0.0218507908284664,0.020794915035367,0.896216511726379
3564,0.288313359022141,0.0322603620588779,0.0438636317849159,0.635562658309937
3568,0.0305555649101734,0.0871639028191566,0.0586406700313091,0.823639869689941
3569,0.210960254073143,0.0244436897337437,0.0566982887685299,0.707897782325745
3570,0.0166366435587406,0.0758847296237946,0.134671971201897,0.772806644439697
3571,0.0475423410534859,0.274019837379456,0.0203783251345158,0.658059477806091
3572,0.148961395025253,0.0985981076955795,0.0227925404906273,0.729647994041443
3573,0.216370925307274,0.257820814847946,0.24573789536953,0.280070394277573
3586,0.0421482510864735,0.335333257913589,0.191997185349464,0.430521309375763
3602,0.103961706161499,0.192526608705521,0.649271965026855,0.0542397014796734
3603,0.283729821443558,0.423542350530624,0.229005455970764,0.0637223795056343
3604,0.215099364519119,0.184490263462067,0.505169808864594,0.09524055570364
3609,0.109068751335144,0.416996479034424,0.398794680833817,0.0751400962471962
3616,0.562852501869202,0.116332419216633,0.170293763279915,0.150521323084831
3628,0.10778883844614,0.187689036130905,0.478901147842407,0.225620999932289
3631,0.200279653072357,0.140214160084724,0.501029312610626,0.158476889133453
3635,0.254112929105759,0.107173085212708,0.521805822849274,0.116908125579357
3643,0.188733607530594,0.0731544867157936,0.189525246620178,0.548586666584015
3649,0.445219904184341,0.110518746078014,0.332748144865036,0.111513234674931
3675,0.333621352910995,0.162155210971832,0.162387639284134,0.341835767030716
3677,0.347660928964615,0.2990842461586,0.0977264419198036,0.255528390407562
3682,0.114456653594971,0.563457250595093,0.0501160584390163,0.27197003364563
3683,0.0827417522668839,0.234334364533424,0.531219303607941,0.151704579591751
3695,0.0318494625389576,0.667191743850708,0.174561157822609,0.126397594809532
3697,0.261457473039627,0.318568706512451,0.0544455647468567,0.365528225898743
3699,0.0406867899000645,0.802365779876709,0.0647990107536316,0.0921484604477882
3702,0.12679135799408,0.542087316513062,0.151255548000336,0.179865762591362
3711,0.0374849550426006,0.137784242630005,0.531118929386139,0.293611913919449
3712,0.107150994241238,0.263505339622498,0.219509765505791,0.409833908081055
3713,0.0782322213053703,0.354374915361404,0.410940945148468,0.156451970338821
3722,0.0610966235399246,0.278811305761337,0.117927968502045,0.542164087295532
3727,0.33653324842453,0.152020066976547,0.211814150214195,0.299632579088211
3731,0.0960472375154495,0.307875514030457,0.110752061009407,0.485325127840042
3733,0.110277004539967,0.122654192149639,0.439494967460632,0.327573835849762
3738,0.264174252748489,0.244360268115997,0.0817761868238449,0.40968930721283
3740,0.0544471852481365,0.39582034945488,0.10382791608572,0.445904552936554
3744,0.282528221607208,0.498551040887833,0.0599354133009911,0.158985272049904
3746,0.336931794881821,0.403290003538132,0.0806487128138542,0.179129436612129
3748,0.284949153661728,0.0707828477025032,0.363437235355377,0.280830830335617
3751,0.078013002872467,0.529913723468781,0.238653123378754,0.15342016518116
3757,0.282383620738983,0.0602193810045719,0.338367700576782,0.319029301404953
3763,0.359398484230042,0.248008459806442,0.125958055257797,0.266635030508041
3775,0.0969188436865807,0.355968594551086,0.0475735403597355,0.499539017677307
3776,0.0368016138672829,0.0510578267276287,0.0522779226303101,0.859862685203552
3779,0.233478397130966,0.064435675740242,0.175902053713799,0.526183843612671
3782,0.189737588167191,0.128525406122208,0.438826709985733,0.242910280823708
3795,0.424759358167648,0.12984499335289,0.0951923802495003,0.35020324587822
3796,0.0844180881977081,0.137606859207153,0.713493824005127,0.064481221139431
3797,0.084908127784729,0.524860203266144,0.136359304189682,0.2538723051548
3801,0.0724145472049713,0.184305176138878,0.258847534656525,0.484432756900787
3808,0.403457760810852,0.0405201017856598,0.168507218360901,0.387514919042587
3809,0.026463670656085,0.359334111213684,0.0535514801740646,0.560650706291199
3817,0.140516847372055,0.0675095096230507,0.372173577547073,0.419800072908401
3826,0.174045220017433,0.0573143512010574,0.173772573471069,0.594867825508118
3828,0.13124868273735,0.284350842237473,0.0271986462175846,0.557201862335205
3830,0.201352223753929,0.406453877687454,0.148086816072464,0.244107067584991
3836,0.0972004309296608,0.0756198614835739,0.250928491353989,0.576251208782196
3841,0.42406240105629,0.134302452206612,0.370362371206284,0.0712727531790733
3846,0.197558909654617,0.190240502357483,0.345137566328049,0.267063021659851
3851,0.0662195682525635,0.804902851581573,0.0528821833431721,0.0759954378008842
3853,0.102655075490475,0.48725888133049,0.0662591457366943,0.343826949596405
3865,0.297316014766693,0.229009032249451,0.0890330821275711,0.384641885757446
3867,0.472313076257706,0.0417123213410378,0.135040000081062,0.350934594869614
3870,0.0578571036458015,0.171109050512314,0.650355100631714,0.120678722858429
3874,0.664305984973907,0.207175642251968,0.0531803704798222,0.0753379911184311
3876,0.344888001680374,0.142497360706329,0.0401011481881142,0.472513467073441
3881,0.0713539272546768,0.249328911304474,0.345666974782944,0.333650201559067
3889,0.0694985836744308,0.482912927865982,0.057441882789135,0.390146642923355
3921,0.110839329659939,0.0537615530192852,0.670797765254974,0.164601340889931
3928,0.160184606909752,0.43473219871521,0.0812336131930351,0.323849618434906
3933,0.124299898743629,0.191026046872139,0.505900800228119,0.178773269057274
3935,0.189129829406738,0.450813710689545,0.234032362699509,0.126024097204208
3937,0.043149434030056,0.409611999988556,0.113534972071648,0.433703571557999
3941,0.42830628156662,0.132047384977341,0.0707224681973457,0.368923872709274
3949,0.0470249094069004,0.313767790794373,0.0708481967449188,0.568359076976776
3954,0.39689114689827,0.255667626857758,0.0768841505050659,0.270557075738907
3975,0.132207438349724,0.13811020553112,0.589143037796021,0.140539288520813
3990,0.750813961029053,0.0560795329511166,0.0315655320882797,0.161540925502777
3998,0.618285059928894,0.0507881455123425,0.248408511281013,0.0825182497501373
4010,0.285812258720398,0.095395103096962,0.129871428012848,0.488921225070953
4012,0.0801855772733688,0.271823048591614,0.485042601823807,0.162948817014694
4019,0.229294389486313,0.146183401346207,0.0460051111876965,0.578517079353333
4020,0.090535007417202,0.148975282907486,0.200528979301453,0.559960722923279
4023,0.686247169971466,0.100176848471165,0.0565092600882053,0.157066687941551
4025,0.53320974111557,0.259235590696335,0.029922453686595,0.177632167935371
4033,0.0942254513502121,0.07166837900877,0.492221266031265,0.341884970664978
4036,0.244082033634186,0.249213695526123,0.0583309680223465,0.448373287916183
4038,0.076746791601181,0.42400661110878,0.397716015577316,0.101530522108078
4039,0.291321992874146,0.103708527982235,0.141412243247032,0.463557183742523
4044,0.0314347892999649,0.390386581420898,0.24798284471035,0.330195754766464
4052,0.216337889432907,0.516701698303223,0.153106734156609,0.113853715360165
4057,0.125063210725784,0.514482021331787,0.201005265116692,0.159449517726898
4069,0.539995610713959,0.0506035797297955,0.167797535657883,0.241603255271912
4075,0.360296726226807,0.217653349041939,0.05960563570261,0.362444251775742
4076,0.370657622814178,0.1976627856493,0.0749812126159668,0.356698364019394
4078,0.323730200529099,0.350316941738129,0.176243275403976,0.14970962703228
4084,0.165240958333015,0.229477599263191,0.168990239500999,0.436291188001633
4087,0.0536578595638275,0.20368766784668,0.661765992641449,0.0808884501457214
4093,0.647376418113708,0.254733085632324,0.063827283680439,0.0340632200241089
4099,0.243330746889114,0.142879366874695,0.539756953716278,0.0740329921245575
4101,0.0515121482312679,0.853562414646149,0.0848503410816193,0.0100750857964158
4102,0.335086464881897,0.145382344722748,0.365485280752182,0.154045894742012
4112,0.441171795129776,0.320142805576324,0.0382539480924606,0.200431406497955
4120,0.138332158327103,0.0903207138180733,0.466563522815704,0.304783642292023
4129,0.0836470127105713,0.550217568874359,0.120240546762943,0.24589492380619
4133,0.231914773583412,0.566142022609711,0.0969071313738823,0.105036050081253
4134,0.0892054587602615,0.323054313659668,0.488493978977203,0.0992462635040283
4135,0.148275643587112,0.349958509206772,0.23446187376976,0.267304003238678
4151,0.294744402170181,0.0376643091440201,0.465775281190872,0.201816037297249
4161,0.0302713606506586,0.042845755815506,0.482568114995956,0.444314807653427
4164,0.193591475486755,0.367929250001907,0.232532978057861,0.205946281552315
4169,0.507177829742432,0.146807670593262,0.0550023876130581,0.291012078523636
4179,0.189895123243332,0.455625504255295,0.146167486906052,0.208311900496483
4183,0.521560192108154,0.37328627705574,0.0309811923652887,0.0741723254323006
4187,0.253124088048935,0.0296659730374813,0.592569530010223,0.124640442430973
4193,0.472510099411011,0.0878730863332748,0.186406463384628,0.25321039557457
4203,0.095058411359787,0.113334715366364,0.574746370315552,0.216860547661781
4206,0.0442830696702003,0.358397841453552,0.408254265785217,0.189064770936966
4211,0.187199488282204,0.673003315925598,0.0890381932258606,0.0507589913904667
4219,0.0962395444512367,0.170372620224953,0.443247079849243,0.290140688419342
4220,0.312213361263275,0.0938735455274582,0.325470626354218,0.268442422151566
4225,0.0686118900775909,0.273285806179047,0.537702023983002,0.120400227606297
4227,0.223079651594162,0.228790193796158,0.137403592467308,0.410726606845856
4234,0.763329029083252,0.0667270869016647,0.099023625254631,0.0709202587604523
4235,0.142393752932549,0.397252589464188,0.0508741475641727,0.409479528665543
4237,0.0449086204171181,0.87109500169754,0.0210109893232584,0.0629853904247284
4242,0.169943779706955,0.078695110976696,0.0522334575653076,0.699127614498138
4247,0.107854373753071,0.176947832107544,0.0366417691111565,0.678556025028229
4256,0.173388779163361,0.0437814109027386,0.188673958182335,0.594155848026276
4263,0.130685091018677,0.102390207350254,0.0154196135699749,0.751505076885223
4269,0.114447981119156,0.00999498926103115,0.604483306407928,0.271073669195175
4272,0.062870979309082,0.0480915755033493,0.0346940085291862,0.854343473911285
4289,0.376623034477234,0.301618307828903,0.153597801923752,0.16816084086895
4293,0.60103178024292,0.180169403553009,0.165476649999619,0.053322147578001
4294,0.284358352422714,0.236368283629417,0.425469607114792,0.0538038164377213
4298,0.467006385326385,0.0726375952363014,0.232671335339546,0.227684676647186
4309,0.537366986274719,0.109765097498894,0.277152627706528,0.0757153332233429
4310,0.132019713521004,0.422093778848648,0.120667345821857,0.325219184160233
4313,0.0464953817427158,0.104792699217796,0.532187581062317,0.316524296998978
4318,0.135905086994171,0.511866331100464,0.162044867873192,0.190183684229851
4322,0.62337988615036,0.187838226556778,0.0766659528017044,0.112115904688835
4325,0.221181571483612,0.0600617304444313,0.28308317065239,0.43567356467247
4337,0.0686205103993416,0.0758922398090363,0.206230446696281,0.649256825447083
4346,0.0581487119197845,0.0634399428963661,0.15340231359005,0.725009083747864
4349,0.0446198955178261,0.388334304094315,0.242421939969063,0.324623852968216
4354,0.364500015974045,0.330947786569595,0.23548187315464,0.0690703094005585
4360,0.214400798082352,0.260492920875549,0.352834165096283,0.172272115945816
4368,0.46326345205307,0.224559426307678,0.089838832616806,0.222338303923607
4374,0.0715559422969818,0.245112046599388,0.542024672031403,0.141307339072227
4377,0.158997163176537,0.0458324141800404,0.246451705694199,0.548718750476837
4393,0.216792121529579,0.139897182583809,0.117405623197556,0.525905072689056
4394,0.0972531363368034,0.294811904430389,0.128877565264702,0.479057371616364
4397,0.0186019744724035,0.356049358844757,0.433459848165512,0.191888779401779
4398,0.056408055126667,0.52066695690155,0.110199861228466,0.312725156545639
4400,0.0475075654685497,0.617784202098846,0.0988573059439659,0.235850945115089
4404,0.134700208902359,0.112493798136711,0.516480684280396,0.236325308680534
4406,0.127749621868134,0.0377200730144978,0.160261392593384,0.674268901348114
4407,0.200145035982132,0.135943472385406,0.436672449111938,0.227239057421684
4418,0.284385710954666,0.0826877504587173,0.265071481466293,0.367854982614517
4427,0.13724747300148,0.273481279611588,0.288231432437897,0.301039844751358
4434,0.052659910172224,0.278985500335693,0.199386671185493,0.468967914581299
4437,0.0383698455989361,0.38859236240387,0.381046205759048,0.191991612315178
4447,0.707840740680695,0.0415566265583038,0.107816733419895,0.142785936594009
4452,0.193119838833809,0.0763364657759666,0.336884915828705,0.393658757209778
4454,0.0670279711484909,0.435217291116714,0.0689961612224579,0.428758502006531
4458,0.29711639881134,0.079373762011528,0.186055973172188,0.437453895807266
4460,0.101060874760151,0.671280264854431,0.0764278993010521,0.151230990886688
4467,0.370408266782761,0.23531599342823,0.0282916091382504,0.36598414182663
4476,0.0941592082381248,0.241963997483253,0.478826373815536,0.185050442814827
4479,0.748073220252991,0.0384211018681526,0.0899997502565384,0.123505927622318
4486,0.165990337729454,0.173976823687553,0.52946937084198,0.130563467741013
4487,0.183580115437508,0.159539073705673,0.342843681573868,0.314037144184113
4488,0.426602691411972,0.187103986740112,0.291194349527359,0.0950989723205566
4501,0.248861938714981,0.378118932247162,0.172017738223076,0.201001331210136
4503,0.328381657600403,0.0795681104063988,0.143559381365776,0.448490917682648
4506,0.0960107296705246,0.300339251756668,0.334216445684433,0.269433587789536
4508,0.196464717388153,0.323059737682343,0.18668632209301,0.293789178133011
4512,0.54753714799881,0.104956693947315,0.229771330952644,0.117734849452972
4531,0.189167007803917,0.546236515045166,0.0480710491538048,0.216525390744209
4532,0.156840085983276,0.326245039701462,0.460741937160492,0.0561729371547699
4534,0.247219040989876,0.393475353717804,0.124391794204712,0.234913796186447
4538,0.173106551170349,0.0810764655470848,0.565063536167145,0.180753499269485
4539,0.473900377750397,0.197248294949532,0.107423603534698,0.221427768468857
4540,0.303370296955109,0.583567917346954,0.066152811050415,0.0469089783728123
4546,0.172345787286758,0.0916379317641258,0.391643315553665,0.344373017549515
4552,0.408544957637787,0.127599790692329,0.0628073066473007,0.401047915220261
4557,0.0440552048385143,0.0990635901689529,0.0358236730098724,0.821057558059692
4561,0.143150717020035,0.0993514508008957,0.527380585670471,0.230117276310921
4574,0.452168822288513,0.414144486188889,0.0851493030786514,0.0485373437404633
4576,0.033156231045723,0.83186548948288,0.0746388882398605,0.0603393614292145
4580,0.190728560090065,0.535709381103516,0.120927669107914,0.152634352445602
4587,0.177610471844673,0.607820928096771,0.175426289439201,0.0391423664987087
4590,0.38240572810173,0.213351562619209,0.235461086034775,0.168781653046608
4594,0.365685880184174,0.370866626501083,0.074892446398735,0.188555061817169
4606,0.466853767633438,0.296868234872818,0.0217080134898424,0.214569970965385
4607,0.696595013141632,0.163350716233253,0.0364062152802944,0.103648103773594
4609,0.146187022328377,0.394898861646652,0.139669135212898,0.319245010614395
4612,0.149864718317986,0.43596476316452,0.0619867071509361,0.352183848619461
4621,0.22430557012558,0.408592402935028,0.103295639157295,0.263806372880936
4622,0.263417333364487,0.0796834453940392,0.123302027583122,0.533597230911255
4632,0.437178730964661,0.111835911870003,0.0709444954991341,0.380040884017944
4636,0.0777283012866974,0.0852630957961082,0.322581619024277,0.514426946640015
4646,0.206141024827957,0.0703693777322769,0.421038299798965,0.302451312541962
4649,0.0388041101396084,0.261483162641525,0.278122931718826,0.421589821577072
4656,0.515550136566162,0.0359389111399651,0.0528164058923721,0.395694553852081
4666,0.18694905936718,0.529821574687958,0.0562029518187046,0.227026373147964
4672,0.0203793197870255,0.370070964097977,0.55243331193924,0.0571164041757584
4677,0.0720503330230713,0.159238889813423,0.631952285766602,0.136758506298065
4685,0.306202560663223,0.150381058454514,0.111065864562988,0.432350516319275
4688,0.24393567442894,0.168187066912651,0.460863411426544,0.127013862133026
4689,0.149228692054749,0.293192535638809,0.129467144608498,0.428111553192139
4690,0.143115594983101,0.188101276755333,0.465193271636963,0.203589841723442
4692,0.155706733465195,0.137204378843307,0.615842163562775,0.0912467241287231
4694,0.156056791543961,0.681689977645874,0.0623517483472824,0.099901482462883
4701,0.115492545068264,0.389857351779938,0.207993283867836,0.286656856536865
4712,0.117059260606766,0.602103412151337,0.148374959826469,0.132462337613106
4714,0.0520452111959457,0.583595991134644,0.153233855962753,0.211124986410141
4716,0.503371775150299,0.150072455406189,0.0675720646977425,0.278983682394028
4741,0.573608219623566,0.24454540014267,0.1113256290555,0.070520706474781
4754,0.291103422641754,0.181973099708557,0.0962714776396751,0.430651932954788
4769,0.124238140881062,0.238762855529785,0.167691364884377,0.469307661056519
4770,0.11648017168045,0.356065601110458,0.502260506153107,0.0251937080174685
4773,0.640730381011963,0.224838629364967,0.126651093363762,0.00777990836650133
4774,0.280240684747696,0.428169339895248,0.278666734695435,0.0129232266917825
4783,0.344119220972061,0.531634449958801,0.103139027953148,0.0211072657257318
4794,0.379393190145493,0.143065735697746,0.325927823781967,0.151613235473633
4799,0.163122832775116,0.159110859036446,0.411762446165085,0.266003876924515
4809,0.0998604819178581,0.176210641860962,0.48221156001091,0.241717293858528
4810,0.0651890486478806,0.386334985494614,0.062913604080677,0.485562354326248
4812,0.478045254945755,0.0994911715388298,0.0318117886781693,0.390651792287827
4817,0.135810360312462,0.33481103181839,0.120223544538021,0.409155070781708
4818,0.774018049240112,0.0364598967134953,0.0461740978062153,0.143347918987274
4822,0.0335717760026455,0.267960667610168,0.207194775342941,0.491272807121277
4833,0.0302112307399511,0.119928196072578,0.0602869614958763,0.789573609828949
4845,0.104701042175293,0.0210509710013866,0.276818335056305,0.597429633140564
4848,0.125512659549713,0.406545847654343,0.415904760360718,0.0520366840064526
4858,0.774928212165833,0.0703547894954681,0.106185331940651,0.0485316924750805
4884,0.53125536441803,0.0393183082342148,0.0867503955960274,0.342675894498825
4885,0.171055987477303,0.0773689895868301,0.0761794820427895,0.675395548343658
4889,0.0971023216843605,0.0893799811601639,0.563003301620483,0.250514417886734
4895,0.0777243673801422,0.102553553879261,0.0666351467370987,0.753086924552917
4914,0.534692883491516,0.0222581103444099,0.0230763703584671,0.419972658157349
4919,0.0839402377605438,0.175755754113197,0.0350734256207943,0.705230534076691
4923,0.0843077003955841,0.613668739795685,0.0593842715024948,0.242639318108559
4925,0.165632650256157,0.472360402345657,0.233498930931091,0.128507971763611
4929,0.163109496235847,0.18004347383976,0.0360311046242714,0.620815932750702
4933,0.0485120005905628,0.216902941465378,0.104230232536793,0.630354881286621
4935,0.0187818165868521,0.0427789464592934,0.163599073886871,0.774840176105499
4938,0.0649253651499748,0.120785243809223,0.561361193656921,0.252928197383881
4940,0.657110452651978,0.0305038932710886,0.0192394461482763,0.293146133422852
4943,0.587303638458252,0.11531937122345,0.189287379384041,0.10808964073658
4951,0.206334814429283,0.0777541473507881,0.377505451440811,0.338405579328537
4959,0.389638036489487,0.261604428291321,0.101229146122932,0.247528403997421
4965,0.102459944784641,0.279503434896469,0.479319781064987,0.138716846704483
4972,0.129752710461617,0.0686497688293457,0.274708181619644,0.526889324188232
4973,0.391459286212921,0.15397210419178,0.0587720721960068,0.39579650759697
4975,0.132888346910477,0.392767906188965,0.0272101517766714,0.447133600711823
4980,0.222023457288742,0.285604029893875,0.212399691343307,0.279972791671753
4983,0.196642130613327,0.62852942943573,0.0945116505026817,0.0803167968988419
4988,0.124211080372334,0.506824135780334,0.0489225350320339,0.320042222738266
4989,0.0308795478194952,0.519839584827423,0.238094568252563,0.211186274886131
5002,0.0570988953113556,0.187408849596977,0.254750430583954,0.500741839408875
5004,0.324197500944138,0.0680849105119705,0.151525989174843,0.456191658973694
5013,0.0461722388863564,0.112094059586525,0.373635739088058,0.468097984790802
5014,0.0762019976973534,0.146913543343544,0.0260646864771843,0.750819742679596
5020,0.373662501573563,0.33722510933876,0.156618565320969,0.132493808865547
5029,0.0923218801617622,0.155210897326469,0.248536139726639,0.503931045532227
5030,0.444559246301651,0.213412016630173,0.0968257486820221,0.245203018188477
5032,0.0865624994039536,0.48211544752121,0.209804207086563,0.221517890691757
5042,0.154035553336143,0.346975862979889,0.0853441432118416,0.413644462823868
5044,0.492727845907211,0.0995661094784737,0.0818045884370804,0.325901448726654
5054,0.1693215072155,0.0862167179584503,0.388846635818481,0.355615168809891
5055,0.0428086146712303,0.528950691223145,0.0451148934662342,0.383125811815262
5057,0.239343851804733,0.0778349936008453,0.212591409683228,0.470229685306549
5059,0.0997049883008003,0.245585456490517,0.0903168618679047,0.564392745494843
5065,0.107903547585011,0.222489893436432,0.0509438738226891,0.618662714958191
5067,0.346835076808929,0.0491617098450661,0.0372522510588169,0.566750943660736
5068,0.129051595926285,0.357946783304214,0.274674713611603,0.238326951861382
5070,0.0368988886475563,0.157200768589973,0.471102893352509,0.334797471761703
5072,0.0310472287237644,0.563982009887695,0.071508415043354,0.333462327718735
5075,0.160033702850342,0.127295017242432,0.406424254179001,0.306247025728226
5082,0.157347321510315,0.120620802044868,0.538079082965851,0.183952808380127
5083,0.207165747880936,0.354594260454178,0.0538222417235374,0.384417742490768
5085,0.0972168669104576,0.0965446978807449,0.637008905410767,0.169229492545128
5095,0.195950463414192,0.0939458459615707,0.583462059497833,0.126641601324081
5103,0.592067956924438,0.0755999684333801,0.0162945985794067,0.316037476062775
5106,0.13466614484787,0.0257008876651525,0.0261486992239952,0.813484311103821
5107,0.0848050117492676,0.100458458065987,0.473845392465591,0.340891122817993
5115,0.136759370565414,0.38866600394249,0.3629270195961,0.111647583544254
5119,0.181511715054512,0.576663553714752,0.0914664790034294,0.150358274579048
5128,0.448751598596573,0.101342678070068,0.193897023797035,0.256008744239807
5134,0.224150866270065,0.514826416969299,0.121764123439789,0.139258623123169
5138,0.230084627866745,0.107879683375359,0.324772298336029,0.337263405323029
5144,0.135699465870857,0.496969103813171,0.0930320918560028,0.274299383163452
5147,0.250285804271698,0.0554777123034,0.155219078063965,0.539017379283905
5155,0.100756421685219,0.17172047495842,0.53275191783905,0.194771185517311
5158,0.795612573623657,0.0368707478046417,0.0299964435398579,0.137520238757133
5160,0.171687126159668,0.769508957862854,0.0125720808282495,0.0462318696081638
5163,0.259667962789536,0.478100299835205,0.0537380985915661,0.208493620157242
5165,0.113572239875793,0.265589952468872,0.0640271753072739,0.556810677051544
5166,0.14879284799099,0.55940181016922,0.0280681904405355,0.263737112283707
5168,0.289339393377304,0.0828763544559479,0.186835020780563,0.440949201583862
5170,0.153950795531273,0.689746260643005,0.075407586991787,0.0808953493833542
5187,0.109501749277115,0.268950551748276,0.585798740386963,0.0357489325106144
5197,0.176210567355156,0.228568464517593,0.140170305967331,0.455050617456436
5198,0.112031005322933,0.352191895246506,0.218921884894371,0.316855192184448
5208,0.309807389974594,0.260780841112137,0.143662467598915,0.285749316215515
5212,0.0545654296875,0.0424355827271938,0.693051278591156,0.209947735071182
5213,0.604594230651855,0.0602137222886086,0.22360748052597,0.111584573984146
5215,0.0312509983778,0.316455096006393,0.247336134314537,0.404957741498947
5221,0.284943461418152,0.309416323900223,0.0644134357571602,0.341226726770401
5228,0.0974985733628273,0.109880693256855,0.732016265392303,0.0606044717133045
5239,0.0452462546527386,0.0530147552490234,0.560345947742462,0.341393053531647
5243,0.25434285402298,0.232106551527977,0.131029382348061,0.382521241903305
5255,0.619517624378204,0.213593989610672,0.115169368684292,0.0517190471291542
5266,0.545429348945618,0.0848344564437866,0.077396884560585,0.292339295148849
5277,0.451225847005844,0.159033566713333,0.078524574637413,0.311216026544571
5278,0.105254381895065,0.137017130851746,0.70134425163269,0.0563842803239822
5287,0.164695724844933,0.360334187746048,0.0573639906942844,0.417606115341187
5293,0.340932339429855,0.110086590051651,0.0529018901288509,0.496079206466675
5295,0.203325837850571,0.292680710554123,0.0691990703344345,0.434794366359711
5296,0.0565890856087208,0.281434029340744,0.186367139220238,0.475609749555588
5308,0.0835213586688042,0.375206798315048,0.462960690259933,0.0783111453056335
