"No","Ch1","Ch2","Ch3","Ch4","Choice"
6292,0.0045,0.9845,0.005,0.006,2
6293,0.9875,0.002,0.004,0.0065,1
6294,0.004,0.0065,0.007,0.9825,4
6295,0.007,0.009,0.018,0.966,4
6296,0.003,0.0025,0.006,0.9885,4
6297,0.0115,0.961,0.018,0.0095,2
6298,0.0065,0.9845,0.005,0.004,2
6299,0.001,0.0035,5e-04,0.995,4
6300,0.003,0.9815,0.008,0.0075,2
6301,0.0035,0.0025,0.0025,0.9915,4
6302,0.002,0.0025,5e-04,0.995,4
6303,0.0055,0.0045,5e-04,0.9895,4
6304,0.0055,0.004,0.985,0.0055,3
6305,0.003,0.0035,0.005,0.9885,4
6306,0.0015,0.002,5e-04,0.996,4
6307,0.004,0.9835,0.006,0.0065,2
6308,0.004,0.004,0.0025,0.9895,4
6309,0.004,0.987,0.0055,0.0035,2
6310,0.006,0.981,0.0065,0.0065,2
6311,0.0015,0.9945,0.0015,0.0025,2
6312,0.0085,0.006,0.981,0.0045,3
6313,0.0025,0.003,0.991,0.0035,3
6314,0.001,0.0045,0.992,0.0025,3
6315,0.0045,0.0055,0.9845,0.0055,3
6316,0.003,0.9925,0.0045,0,2
6317,0.0025,0.0015,0.995,0.001,3
6318,0.001,5e-04,0.9965,0.002,3
6319,0.003,0.002,0.994,0.001,3
6320,0.0075,0.007,0.976,0.0095,3
6321,0.994,0.0025,0.0015,0.002,1
6322,0.0025,0.994,0.001,0.0025,2
6323,0.0045,0.0015,0.99,0.004,3
6324,0.0025,0.001,0.9935,0.003,3
6325,0.0015,5e-04,5e-04,0.9975,4
6326,0.001,0.9915,0.0055,0.002,2
6327,0.001,0.997,5e-04,0.0015,2
6328,0.004,0.9895,0.004,0.0025,2
6329,0.0025,0.0015,0.0025,0.9935,4
6330,0.9885,0.0035,0.005,0.003,1
6331,0.0045,0.0035,0.0015,0.9905,4
6332,0.012,0.0145,0.9585,0.015,3
6333,0.003,0.001,0.0035,0.9925,4
6334,0.001,5e-04,0.003,0.9955,4
6335,0.002,0.9915,0.0025,0.004,2
6336,0,0.9925,0.0035,0.004,2
6337,0.0085,0.978,0.004,0.0095,2
6338,0.003,0.989,0.0035,0.0045,2
6339,0.0025,0.0025,0.0015,0.9935,4
6340,0.003,0.0055,0.99,0.0015,3
6341,0.0025,0.002,0.994,0.0015,3
6342,0.009,0.0035,0.0055,0.982,4
6343,0.9855,0.005,0.0055,0.004,1
6344,0.986,0.005,0.0045,0.0045,1
6345,0.0065,0.982,0.0045,0.007,2
6346,0.9615,0.017,0.01,0.0115,1
6347,0.0115,0.964,0.016,0.0085,2
6348,0.0055,0.0035,0.9895,0.0015,3
6349,0.013,0.01,0.0045,0.9725,4
6350,0.0075,0.984,0.004,0.0045,2
6351,0.003,0.0035,0.991,0.0025,3
6352,0.961,0.012,0.015,0.012,1
6353,0.948,0.0165,0.0225,0.013,1
6354,0.986,0.0055,0.004,0.0045,1
6355,0.002,0.002,0.993,0.003,3
6356,0.991,0.0025,0.0035,0.003,1
6357,0.0085,0.0085,0.975,0.008,3
6358,0.0045,0.0025,0.991,0.002,3
6359,0.007,0.0065,0.006,0.9805,4
6360,0.003,0.004,0.007,0.986,4
6361,0.0035,0.004,0.9905,0.002,3
6362,0.003,0.9925,0.003,0.0015,2
6363,0.987,0.004,0.006,0.003,1
6364,0.005,0.0065,0.0055,0.983,4
6365,0.004,0.004,0.988,0.004,3
6366,0.0045,0.0035,0.003,0.989,4
6367,0.007,0.986,0.004,0.003,2
6368,0.0095,0.0095,0.01,0.971,4
6369,0.005,0.0015,0.0025,0.991,4
6370,0.002,0.0015,0.0035,0.993,4
6371,0.0035,0.0035,0.99,0.003,3
6372,0.98,0.005,0.008,0.007,1
6373,0.0045,0.0015,0.0025,0.9915,4
6374,0.003,0.005,0.006,0.986,4
6375,0.002,0,0.0015,0.9965,4
6376,0.0025,0.0035,0.003,0.991,4
6377,0.001,0.003,0.004,0.992,4
6378,0.002,0.007,0.002,0.989,4
6379,0.005,0.0035,0.9845,0.007,3
6380,0.0075,0.005,0.0055,0.982,4
6381,0.004,0.0025,0.002,0.9915,4
6382,0.006,0.0025,0.0035,0.988,4
6383,0.0035,0.002,0.0025,0.992,4
6384,0.0015,0.002,0.003,0.9935,4
6385,0.0115,0.011,0.969,0.0085,3
6386,0.0255,0.014,0.9465,0.014,3
6387,0.007,0.006,0.984,0.003,3
6388,0.008,0.0125,0.9755,0.004,3
6389,0.0075,0.01,0.9775,0.005,3
6390,0.014,0.9595,0.0135,0.013,2
6391,0.0045,0.9855,0.006,0.004,2
6392,0.9905,0.002,0.0065,0.001,1
6393,0.0045,0.987,0.0045,0.004,2
6394,0.979,0.008,0.009,0.004,1
6395,0.0275,0.941,0.0135,0.018,2
6396,0.9805,0.0075,0.0065,0.0055,1
6397,0.0115,0.0095,0.9755,0.0035,3
6398,0.008,0.9835,0.0035,0.005,2
6399,0.973,0.0085,0.0115,0.007,1
6400,0.0065,0.9835,0.006,0.004,2
6401,0.011,0.008,0.973,0.008,3
6402,0.0085,0.984,0.0025,0.005,2
6403,0.0055,0.004,0.9845,0.006,3
6404,0.004,0.003,0.985,0.008,3
6405,0.985,0.005,0.0045,0.0055,1
6406,0.0055,0.983,0.0085,0.003,2
6407,0.0125,0.968,0.0075,0.012,2
6408,0.9715,0.0105,0.009,0.009,1
6409,0.0175,0.0075,0.9645,0.0105,3
6410,0.9905,0.005,0.002,0.0025,1
6411,0.005,0.987,0.004,0.004,2
6412,0.0065,0.982,0.005,0.0065,2
6413,0.9915,0.0035,0.0015,0.0035,1
6414,0.0015,0.9895,0.0055,0.0035,2
6415,0.0035,0.9885,0.005,0.003,2
6416,0.0035,0.9925,0.0015,0.0025,2
6417,0.9845,0.0035,0.0065,0.0055,1
6418,0.003,0.003,0.991,0.003,3
6419,0.006,0.9875,0.0045,0.002,2
6420,0.9705,0.0075,0.01,0.012,1
6421,0.003,0.0045,0.007,0.9855,4
6422,0.0055,0.004,0.004,0.9865,4
6423,0.0115,0.014,0.012,0.9625,4
6424,0.0015,0.9905,0.0035,0.0045,2
6425,0.007,0.0075,0.0045,0.981,4
6426,0.003,0.0015,0.003,0.9925,4
6427,0.993,0.0015,0.0015,0.004,1
6428,0.988,0.003,0.005,0.004,1
6429,0.0025,0.0025,0.001,0.994,4
6430,0.0125,0.0075,0.9655,0.0145,3
6431,0.994,0.003,0.001,0.002,1
6432,0.002,0.987,0.004,0.007,2
6433,0.0015,0.004,0.0015,0.993,4
6434,0.9675,0.0115,0.005,0.016,1
6435,0.0015,0.004,0.989,0.0055,3
6436,0.0095,0.005,0.0025,0.983,4
6437,0.001,0.0015,0.9935,0.004,3
6438,0.0035,0.0055,0.0025,0.9885,4
6439,5e-04,0.0015,5e-04,0.9975,4
6440,0.01,0.014,0.0135,0.9625,4
6441,0.005,0.002,5e-04,0.9925,4
6442,0.9745,0.011,0.0065,0.008,1
6443,0.992,0.003,0.0015,0.0035,1
6444,0.0065,0.978,0.009,0.0065,2
6445,0.002,0.005,0.986,0.007,3
6446,0.003,0.003,0.9905,0.0035,3
6447,0.9725,0.008,0.005,0.0145,1
6448,0.004,0.9905,0.0045,0.001,2
6449,0.019,0.0285,0.011,0.9415,4
6450,0.989,0.002,0.005,0.004,1
6451,0.002,0.992,0.003,0.003,2
6452,0,0.001,0.001,0.998,4
6453,0.0055,0.9885,0.0015,0.0045,2
6454,0.0015,0.001,0.001,0.9965,4
6455,0.0025,0.9915,0.004,0.002,2
6456,5e-04,5e-04,0.002,0.997,4
6457,0.001,5e-04,0.002,0.9965,4
6458,0.9805,0.005,0.007,0.0075,1
6459,0.0025,0.002,0.001,0.9945,4
6460,0.0015,0.991,0.0045,0.003,2
6461,0.006,0.004,0.0035,0.9865,4
6462,0.0045,0.0025,0.002,0.991,4
6463,0.0015,5e-04,0.0015,0.9965,4
6464,0.001,0.0015,0.0025,0.995,4
6465,0.002,0.001,0.0025,0.9945,4
6466,0.0015,0.001,0.0015,0.996,4
6467,0.003,0.0035,0.0015,0.992,4
6468,0.001,0.0045,0.003,0.9915,4
6469,0.007,0.0045,0.0075,0.981,4
6470,0.0015,0.0015,5e-04,0.9965,4
6471,0.007,0.003,0.006,0.984,4
6472,0.0055,0.0035,0.004,0.987,4
6473,0.0025,0.0015,0.001,0.995,4
6474,0.007,0.0035,0.001,0.9885,4
6475,0.0045,0.0025,0.0025,0.9905,4
6476,0.0065,0.0015,0.0015,0.9905,4
6477,5e-04,0.001,0.002,0.9965,4
6478,0.0025,5e-04,5e-04,0.9965,4
6479,0.0035,0.001,5e-04,0.995,4
6480,0.003,0.988,0.005,0.004,2
6481,0.006,0.9815,0.0075,0.005,2
6482,0.9845,0.0055,0.0045,0.0055,1
6483,0.9895,0.0045,0.003,0.003,1
6484,0.9725,0.012,0.0075,0.008,1
6485,0.012,0.0095,0.9755,0.003,3
6486,0.0025,0.9955,5e-04,0.0015,2
6487,0.989,0.005,0.0025,0.0035,1
6488,0.0075,0.9875,0.0025,0.0025,2
6489,0.005,0.988,0.0045,0.0025,2
6490,0.006,0.9835,0.006,0.0045,2
6491,0.0085,0.977,0.0095,0.005,2
6492,0.0025,0.9885,0.0045,0.0045,2
6493,0.004,0.987,0.0045,0.0045,2
6494,0.0045,0.004,0.989,0.0025,3
6495,0.99,0.0025,0.004,0.0035,1
6496,0.9795,0.0055,0.0075,0.0075,1
6497,0.9875,0.0025,0.0065,0.0035,1
6498,0.0025,0.0035,0.9895,0.0045,3
6499,0.013,0.965,0.016,0.006,2
6500,0.007,0.987,0.0035,0.0025,2
6501,0.9595,0.0175,0.0135,0.0095,1
6502,0.9845,0.007,0.007,0.0015,1
6503,0.979,0.0085,0.006,0.0065,1
6504,0.0035,0.007,0.986,0.0035,3
6505,0.9635,0.0165,0.013,0.007,1
6506,0.004,0.989,0.005,0.002,2
6507,0.009,0.0035,0.984,0.0035,3
6508,0.009,0.0075,0.9795,0.004,3
6509,0.019,0.956,0.0165,0.0085,2
6510,0.001,0.992,0.005,0.002,2
6511,0.985,0.0045,0.005,0.0055,1
6512,0.985,0.006,0.0055,0.0035,1
6513,0.983,0.0055,0.0065,0.005,1
6514,0.9825,0.0065,0.007,0.004,1
6515,0.0055,0.987,0.005,0.0025,2
6516,0.0085,0.007,0.9805,0.004,3
6517,0.0135,0.962,0.0165,0.008,2
6518,0.024,0.0165,0.9405,0.019,3
6519,0.004,0.99,0.0015,0.0045,2
6520,0.983,0.006,0.0035,0.0075,1
6521,0.011,0.01,0.9705,0.0085,3
6522,0.983,0.007,0.0045,0.0055,1
6523,5e-04,0.0025,0.9935,0.0035,3
6524,0.0035,0.0015,0.9915,0.0035,3
6525,0.015,0.9615,0.013,0.0105,2
6526,0.9885,0.0035,0.005,0.003,1
6527,0.9775,0.0045,0.0085,0.0095,1
6528,0.0025,0.002,0.9945,0.001,3
6529,0.9845,0.0075,0.004,0.004,1
6530,0.0035,0.989,0.0025,0.005,2
6531,0.003,0.003,0.992,0.002,3
6532,0.009,0.978,0.0055,0.0075,2
6533,0.004,0.9825,0.007,0.0065,2
6534,0.9835,0.0045,0.0045,0.0075,1
6535,0.006,0.974,0.0095,0.0105,2
6536,0.002,0.0015,0.9925,0.004,3
6537,0.0015,0.994,0.003,0.0015,2
6538,0.002,0.0025,0.0035,0.992,4
6539,0.9915,0.003,0.0025,0.003,1
6540,0.0035,0.9915,0.003,0.002,2
6541,0.0135,0.0095,0.009,0.968,4
6542,0.997,0.001,0.001,0.001,1
6543,0.0025,0.992,0.002,0.0035,2
6544,0.0015,0.001,0.0015,0.996,4
6545,0.0045,5e-04,0.0025,0.9925,4
6546,0.0015,0.003,0.0015,0.994,4
6547,0.002,0.0015,0.0025,0.994,4
6548,0.0015,5e-04,0.0015,0.9965,4
6549,0.99,0.003,0.004,0.003,1
6550,0.0015,0.0015,0.9945,0.0025,3
6551,0.003,0.002,0.004,0.991,4
6552,0.0035,0.003,0.0015,0.992,4
6553,0.002,0.003,0.994,0.001,3
6554,5e-04,5e-04,0.0015,0.9975,4
6555,0.004,0.003,0.001,0.992,4
6556,0.003,0.988,0.0055,0.0035,2
6557,0.976,0.0105,0.007,0.0065,1
6558,0.004,0.0095,0.982,0.0045,3
6559,0.976,0.0085,0.008,0.0075,1
6560,0.004,0.0035,0.991,0.0015,3
6561,0.987,0.006,0.003,0.004,1
6562,0.9895,0.005,0.0025,0.003,1
6563,0.004,0.9905,0.002,0.0035,2
6564,0.963,0.018,0.0115,0.0075,1
6565,0.9895,0.0015,0.005,0.004,1
6566,0.0185,0.9485,0.019,0.014,2
6567,0.003,0.9965,5e-04,0,2
6568,0.0035,0.0035,0.9875,0.0055,3
6569,0.9545,0.0135,0.0185,0.0135,1
6570,0.008,0.0065,0.0065,0.979,4
6571,0.9855,0.007,0.0035,0.004,1
6572,0.0045,0.991,0.0015,0.003,2
6573,0.9655,0.0095,0.014,0.011,1
6574,0.0025,0.993,0.0025,0.002,2
6575,0.0055,0.003,0.9905,0.001,3
6576,0.94,0.024,0.02,0.016,1
6577,0.001,0.006,0.99,0.003,3
6578,0.002,0.001,0.002,0.995,4
6579,5e-04,0.0025,0.995,0.002,3
6580,0.9815,0.008,0.0065,0.004,1
6581,0.0045,0.004,0.9875,0.004,3
6582,0.9705,0.0105,0.011,0.008,1
6583,0.0025,0.994,0.002,0.0015,2
6584,0.004,0.006,0.982,0.008,3
6585,5e-04,0.0015,0.996,0.002,3
6586,0.0045,0.988,0.003,0.0045,2
6587,0.0045,0.017,0.968,0.0105,3
6588,0.0025,0.002,0.0055,0.99,4
6589,0.003,0.9855,0.0075,0.004,2
6590,0.002,0.0025,0.993,0.0025,3
6591,0.005,0.005,0.0015,0.9885,4
6592,0.0045,0.002,0.989,0.0045,3
6593,0.002,0.001,0.994,0.003,3
6594,0.006,0.983,0.004,0.007,2
6595,0.97,0.01,0.013,0.007,1
6596,0.004,0.0065,0.9815,0.008,3
6597,0.007,0.007,0.9795,0.0065,3
6598,0.0065,0.006,0.9785,0.009,3
6599,0.0035,0.0035,0.0045,0.9885,4
6600,0.0205,0.0275,0.0155,0.9365,4
6601,0.016,0.0165,0.015,0.9525,4
6602,0.0055,0.005,0.005,0.9845,4
6603,0.0025,0.005,0.006,0.9865,4
6604,0.0045,0.009,0.974,0.0125,3
6605,0.004,0.0075,0.9825,0.006,3
6606,0.0065,0.0035,0.004,0.986,4
6607,0.0135,0.009,0.0095,0.968,4
6608,0.007,0.0035,0.004,0.9855,4
6609,0.004,0.005,0.004,0.987,4
6610,0.0045,0.0075,0.0055,0.9825,4
6611,0.0025,0.985,0.005,0.0075,2
6612,0.013,0.0125,0.9615,0.013,3
6613,0.0015,0.0025,0.002,0.994,4
6614,0.0025,5e-04,0.0015,0.9955,4
6615,0.0015,0.003,0,0.9955,4
6616,0.0015,0.001,0.006,0.9915,4
6617,0.001,5e-04,0.001,0.9975,4
6618,5e-04,0.0025,5e-04,0.9965,4
6619,0.0035,0.004,0.0045,0.988,4
6620,0.0055,5e-04,0.004,0.99,4
6621,0.003,0.0025,0.001,0.9935,4
6622,0.002,0.002,0.002,0.994,4
6623,0.001,5e-04,0.001,0.9975,4
6624,0,0.003,0.001,0.996,4
6625,0,0.0025,0.001,0.9965,4
6626,5e-04,0.0015,0.001,0.997,4
6627,0.006,0.0075,0.002,0.9845,4
6628,0.004,0.002,0.011,0.983,4
6629,0.0105,0.0115,0.01,0.968,4
6630,0.002,0,0.0015,0.9965,4
6631,0.0225,0.0085,0.0045,0.9645,4
6632,0.9895,0.0025,0.0035,0.0045,1
6633,0.9845,0.0045,0.0045,0.0065,1
6634,0.99,0.002,0.0045,0.0035,1
6635,0.993,0.003,0.0025,0.0015,1
6636,0.985,0.0045,0.005,0.0055,1
6637,0.9915,0.004,0.0025,0.002,1
6638,0.9845,0.0075,0.005,0.003,1
6639,0.979,0.008,0.009,0.004,1
6640,0.9355,0.017,0.0265,0.021,1
6641,0.964,0.0125,0.014,0.0095,1
6642,0.9885,0.0035,0.005,0.003,1
6643,0.985,0.007,0.006,0.002,1
6644,0.992,0.005,0.0015,0.0015,1
6645,0.9865,0.005,0.006,0.0025,1
6646,0.9495,0.0215,0.0185,0.0105,1
6647,0.9795,0.007,0.011,0.0025,1
6648,0.984,0.005,0.0055,0.0055,1
6649,0.98,0.0075,0.007,0.0055,1
6650,0.9925,0.0015,0.004,0.002,1
6651,0.0045,0.9895,0.004,0.002,2
6652,0.984,0.007,0.0045,0.0045,1
6653,0.014,0.958,0.0145,0.0135,2
6654,0.9885,0.004,0.002,0.0055,1
6655,0.986,0.0035,0.005,0.0055,1
6656,0.014,0.9455,0.0265,0.014,2
6657,0.977,0.008,0.0095,0.0055,1
6658,0.9695,0.011,0.0125,0.007,1
6659,0.005,0.0055,0.9865,0.003,3
6660,0.9305,0.0245,0.0235,0.0215,1
6661,0.008,0.9815,0.0075,0.003,2
6662,0.016,0.948,0.0195,0.0165,2
6663,0.9755,0.008,0.01,0.0065,1
6664,0.006,0.0025,0.986,0.0055,3
6665,0.005,0.986,0.007,0.002,2
6666,0.0045,0.9875,0.0015,0.0065,2
6667,0.009,0.0075,0.9755,0.008,3
6668,0.002,0.9905,0.0025,0.005,2
6669,0.0095,0.983,0.004,0.0035,2
6670,0.01,0.003,0.9815,0.0055,3
6671,0.0045,0.99,0.0025,0.003,2
6672,0.008,0.02,0.9585,0.0135,3
6673,0.006,0.01,0.981,0.003,3
6674,0.005,0.977,0.011,0.007,2
6675,0.9905,0.002,0.006,0.0015,1
6676,0.003,0.9905,0.0055,0.001,2
6677,0.004,0.005,0.0035,0.9875,4
6678,0.9915,0.003,0.0035,0.002,1
6679,0.987,0.0055,0.003,0.0045,1
6680,0.0035,0.004,5e-04,0.992,4
6681,0.004,0.986,0.0035,0.0065,2
6682,0.992,0.001,0.0035,0.0035,1
6683,0.9605,0.0155,0.008,0.016,1
6684,0.003,0.988,0.0045,0.0045,2
6685,0.009,0.0065,0.979,0.0055,3
6686,0.9905,0.0035,0.001,0.005,1
6687,0.9875,0.004,0.0075,0.001,1
6688,0.014,0.9535,0.0155,0.017,2
6689,0.005,0.002,0.9865,0.0065,3
6690,0.001,0.002,0.9955,0.0015,3
6691,0.0015,0.996,0.001,0.0015,2
6692,0.005,0.987,0.0055,0.0025,2
6693,0.005,0.003,0.988,0.004,3
6694,0.992,0.001,0.0035,0.0035,1
6695,0.994,0,0.003,0.003,1
6696,0.996,0.001,0.0015,0.0015,1
6697,0.0015,0.0055,0.99,0.003,3
6698,0.0015,0.992,0.003,0.0035,2
6699,0.0015,0,0.997,0.0015,3
6700,0.9925,0.0025,0.001,0.004,1
6701,0.0025,0.99,0.0035,0.004,2
6702,0.0035,0.994,0.001,0.0015,2
6703,0.9875,0.003,0.004,0.0055,1
6704,0,0.001,0.9975,0.0015,3
6705,0.004,0.004,0.0035,0.9885,4
6706,0.981,0.004,0.006,0.009,1
6707,0.004,0.001,0.0015,0.9935,4
6708,0.0055,0.98,0.0095,0.005,2
6709,0.9575,0.0195,0.011,0.012,1
6710,0.004,0.981,0.0085,0.0065,2
6711,0.009,0.007,0.9795,0.0045,3
6712,0.007,0.005,0.983,0.005,3
6713,0.0035,0.0015,0.9935,0.0015,3
6714,0.9915,0.0035,0.003,0.002,1
6715,0.0035,0.0085,0.98,0.008,3
6716,0.981,0.0055,0.006,0.0075,1
6717,0.982,0.0045,0.0065,0.007,1
6718,0.0065,0.0055,0.983,0.005,3
6719,0.007,0.008,0.007,0.978,4
6720,0.0065,0.985,0.003,0.0055,2
6721,0.9855,0.006,0.0035,0.005,1
6722,0.9865,0.0035,0.006,0.004,1
6723,0.9875,0.0035,0.0035,0.0055,1
6724,0.004,0.99,0.004,0.002,2
6725,0.0025,0.005,0.9885,0.004,3
6726,0.003,0.9915,0.003,0.0025,2
6727,0.0105,0.0095,0.0135,0.9665,4
6728,0.005,0.01,0.007,0.978,4
6729,0.979,0.0095,0.005,0.0065,1
6730,0.0025,0.003,0.004,0.9905,4
6731,0.004,0.0035,0.0025,0.99,4
6732,0.0035,0.008,0.0035,0.985,4
6733,0.0135,0.0095,0.0205,0.9565,4
6734,0.0015,0.9915,0.0035,0.0035,2
6735,0.0065,0.975,0.011,0.0075,2
6736,0.001,0.995,0.0025,0.0015,2
6737,0.0165,0.947,0.017,0.0195,2
6738,0.0145,0.9625,0.011,0.012,2
6739,0.0045,0.004,0.002,0.9895,4
6740,0.0015,0.996,0.0015,0.001,2
6741,0.003,0.9895,0.002,0.0055,2
6742,0.0065,0.9835,0.005,0.005,2
6743,0.981,0.0035,0.005,0.0105,1
6744,0.0125,0.0235,0.9465,0.0175,3
6745,0.006,0.0045,0.981,0.0085,3
6746,0.007,0.0035,0.0045,0.985,4
6747,5e-04,0.0025,0.0045,0.9925,4
6748,0.002,0.0045,0.003,0.9905,4
6749,0.0045,0.003,0.0025,0.99,4
6750,0.0045,0.003,0.0025,0.99,4
6751,0.005,0.991,0.0015,0.0025,2
6752,0.005,0.004,0.0055,0.9855,4
6753,0,0.0025,0.994,0.0035,3
6754,0.0015,0.0025,0.003,0.993,4
6755,5e-04,5e-04,5e-04,0.9985,4
6756,5e-04,0.005,0.0045,0.99,4
6757,0.0035,0.0015,0.007,0.988,4
6758,0.0025,0.0015,0,0.996,4
6759,0.9925,5e-04,0.0035,0.0035,1
6760,0.004,5e-04,0.0035,0.992,4
6761,0.0025,0.002,0.004,0.9915,4
6762,0.004,0.0045,0.0055,0.986,4
6763,0.9585,0.0125,0.014,0.015,1
6764,0.004,0.0035,0.005,0.9875,4
6765,0.0015,0.0015,0.9935,0.0035,3
6766,0.0045,0.987,0.006,0.0025,2
6767,0.9875,0.0015,0.005,0.006,1
6768,0.003,0.987,0.008,0.002,2
6769,0.0035,0.9905,0.003,0.003,2
6770,0.003,0.986,0.007,0.004,2
6771,0.0065,0.004,0.986,0.0035,3
6772,0,0.9985,0.001,5e-04,2
6773,5e-04,0.996,0.0035,0,2
6774,0.0125,0.9705,0.0115,0.0055,2
6775,0.009,0.9775,0.0065,0.007,2
6776,0.004,0.0015,0.992,0.0025,3
6777,0.004,0.004,0.99,0.002,3
6778,0.005,0.007,0.984,0.004,3
6779,0.006,0.01,0.9775,0.0065,3
6780,0.9825,0.007,0.005,0.0055,1
6781,0.986,0.0055,0.0065,0.002,1
6782,0.004,0.003,0.992,0.001,3
6783,0.9815,0.0075,0.0065,0.0045,1
6784,0.009,0.0105,0.96,0.0205,3
6785,0.0045,0.0035,0.9885,0.0035,3
6786,0.0045,0.0015,0.0035,0.9905,4
6787,0.973,0.007,0.0065,0.0135,1
6788,0.003,0.994,5e-04,0.0025,2
6789,0.006,0.006,0.011,0.977,4
6790,0.975,0.01,0.006,0.009,1
6791,0.006,0.0075,0.01,0.9765,4
6792,0.017,0.0055,0.973,0.0045,3
6793,0.002,0.003,0.003,0.992,4
6794,0.001,0.992,0.0035,0.0035,2
6795,0.005,0.9835,0.0035,0.008,2
6796,0.002,0.002,0.993,0.003,3
6797,0.007,0.009,0.977,0.007,3
6798,0.008,0.0075,0.0065,0.978,4
6799,0.0065,0.0045,0.006,0.983,4
6800,5e-04,0.9955,0.0015,0.0025,2
6801,0.0095,0.969,0.0115,0.01,2
6802,0.01,0.01,0.005,0.975,4
6803,0.007,0.9865,0.0035,0.003,2
6804,0.99,0.002,0.005,0.003,1
6805,0.0015,0.0025,0.992,0.004,3
6806,0.005,0.005,0.9835,0.0065,3
6807,0.0045,0.0035,0.9875,0.0045,3
6808,0.9705,0.012,0.011,0.0065,1
6809,0.9895,0.003,0.004,0.0035,1
6810,0.982,0.0035,0.008,0.0065,1
6811,0.981,0.005,0.008,0.006,1
6812,0.0045,0.9865,0.0055,0.0035,2
6813,0.002,0.9925,0.004,0.0015,2
6814,0.007,0.006,0.9825,0.0045,3
6815,0.0055,0.0055,0.9835,0.0055,3
6816,0.0085,0.98,0.0045,0.007,2
6817,0.0045,0.988,0.0025,0.005,2
6818,0.002,0.985,0.007,0.006,2
6819,0.006,0.9895,0.0025,0.002,2
6820,0.0135,0.963,0.0105,0.013,2
6821,0.975,0.0085,0.0115,0.005,1
6822,0.004,0.004,0.9845,0.0075,3
6823,0.0035,0.0035,0.005,0.988,4
6824,0.9845,0.004,0.0055,0.006,1
6825,0.006,0.0045,0.01,0.9795,4
6826,0.003,0.006,0.981,0.01,3
6827,0.0045,0.0015,0.004,0.99,4
6828,0.002,0.0015,0.0025,0.994,4
6829,0.0125,0.013,0.007,0.9675,4
6830,0.0045,0.004,5e-04,0.991,4
6831,5e-04,5e-04,0.0015,0.9975,4
6832,0.009,0.0095,0.0145,0.967,4
6833,0.005,0.004,0.005,0.986,4
6834,0.0025,0.005,0.0035,0.989,4
6835,0.9865,0.003,0.006,0.0045,1
6836,0.0015,0,0.0025,0.996,4
6837,0.005,0.0045,0.008,0.9825,4
6838,0.0025,0.0035,0.0055,0.9885,4
6839,0.0055,0.007,0.0055,0.982,4
6840,0.0035,0.005,0.0055,0.986,4
6841,0.006,0.0075,0.0035,0.983,4
6842,0.0045,0.0015,0.0055,0.9885,4
6843,0.987,0.007,0.004,0.002,1
6844,0.003,0.992,0.0035,0.0015,2
6845,0.007,0.98,0.0095,0.0035,2
6846,0.007,0.986,0.0025,0.0045,2
6847,0.003,0.002,0.0035,0.9915,4
6848,0.9715,0.009,0.0085,0.011,1
6849,0.007,0.0105,0.0115,0.971,4
6850,0.005,0.004,0.002,0.989,4
6851,0.9595,0.0145,0.015,0.011,1
6852,0.988,0.004,0.0055,0.0025,1
6853,0.0025,0.991,0.002,0.0045,2
6854,0.977,0.0065,0.0105,0.006,1
6855,0.0025,0.9925,0.001,0.004,2
6856,0.0015,0.004,0.991,0.0035,3
6857,0.99,0.004,0.003,0.003,1
6858,0.987,0.004,0.006,0.003,1
6859,0.0025,0.991,0.004,0.0025,2
6860,0.0075,0.9835,0.005,0.004,2
6861,0.0035,0.988,0.004,0.0045,2
6862,0.002,0.0015,5e-04,0.996,4
6863,0.0075,0.011,0.0145,0.967,4
6864,0.002,5e-04,0.001,0.9965,4
6865,0.0055,0.006,0.0045,0.984,4
6866,0.0015,5e-04,0.002,0.996,4
6867,0.011,0.963,0.0125,0.0135,2
6868,0.002,0.0025,0.004,0.9915,4
6869,0.005,0.0045,0.9785,0.012,3
6870,5e-04,5e-04,0.002,0.997,4
6871,0.0015,0.001,0.002,0.9955,4
6872,0.004,0.002,5e-04,0.9935,4
6873,0.002,0.9935,0.002,0.0025,2
6874,0.002,0.0045,0.0015,0.992,4
6875,0.002,0.0025,0.0025,0.993,4
6876,0.0015,0.0015,0.001,0.996,4
6877,5e-04,0.995,0.002,0.0025,2
6878,0.0065,0.981,0.0055,0.007,2
6879,0.004,0.0075,0.005,0.9835,4
6880,0.98,0.0095,0.003,0.0075,1
6881,0.002,0.002,0.0035,0.9925,4
6882,0.0015,0.0025,0.004,0.992,4
6883,0.001,0.0025,0.003,0.9935,4
6884,0.003,0.007,0.005,0.985,4
6885,0.02,0.0135,0.0075,0.959,4
6886,0.9095,0.0285,0.031,0.031,1
6887,0.0065,0.964,0.012,0.0175,2
6888,0.0035,0,0.0015,0.995,4
6889,0.004,0.0025,0.0065,0.987,4
6890,0.0035,0.009,0.006,0.9815,4
6891,0.942,0.0225,0.011,0.0245,1
6892,0.003,0.0025,0.0055,0.989,4
6893,0.0035,0.0025,0.0075,0.9865,4
6894,0.0025,0.0025,0,0.995,4
6895,0.001,0.001,0.0025,0.9955,4
6896,0.003,0.006,0.004,0.987,4
6897,0.0065,0.0035,0.004,0.986,4
6898,0.007,0.9865,0.003,0.0035,2
6899,0.0025,0.0025,0.9905,0.0045,3
6900,0.985,0.005,0.006,0.004,1
